tweetid,sentiment
337724,2
69700,1
114542,2
160079,-1
903579,1
646349,2
161942,0
598614,-1
663644,1
329622,1
263883,1
296398,-1
566777,2
158516,1
764934,0
404621,2
803119,1
610999,1
737690,0
312628,1
712615,1
188749,2
814343,1
988637,0
880191,0
280042,-1
630479,0
46849,2
667139,0
445425,2
136052,-1
811010,-1
170283,1
900662,0
493441,1
94212,2
753640,2
312169,2
202533,-1
102614,2
619990,1
86350,2
63121,1
121852,0
600352,1
124929,1
75897,0
574497,2
24804,2
596222,0
906004,1
539619,1
110125,0
448051,2
790726,0
822650,2
381243,2
730979,2
936649,2
587095,0
612202,2
429050,0
700694,1
851416,-1
547091,1
51713,0
125090,-1
81094,1
46987,2
10385,2
660879,0
815867,-1
182651,1
13152,0
612985,-1
668026,2
286216,0
872878,-1
346203,2
717045,0
118481,1
67795,0
965112,1
942456,1
49607,1
336321,1
220175,1
218973,1
458027,-1
932536,0
239165,2
473283,0
10468,0
965411,-1
733655,2
383468,0
796762,2
184596,-1
327092,1
158124,1
998269,2
332356,0
495084,2
610404,1
478417,1
599073,0
476278,1
433925,0
184487,1
899620,0
237593,2
637818,1
487541,0
323186,2
767342,1
897943,1
893076,-1
227111,1
484479,1
142536,-1
511856,2
486621,1
793118,1
350625,1
875997,2
520873,1
980231,0
486454,1
790783,1
119066,1
795590,1
703949,2
226753,1
497219,0
133965,1
108181,0
574156,0
510374,1
547861,2
154116,-1
445954,-1
997533,1
624946,-1
463357,0
912071,1
789575,0
733504,-1
921494,1
182771,2
577188,2
77565,-1
13576,-1
850213,0
233403,0
158376,2
42715,2
125277,2
794752,0
738883,1
646317,0
908688,0
767328,1
771691,1
259880,2
825122,2
884467,2
787682,-1
609778,0
737682,1
908388,0
424425,1
323128,-1
628679,2
678862,2
838507,-1
205713,1
681150,2
7572,1
941573,0
274509,1
684872,0
370024,2
291351,1
155280,-1
493518,2
955736,1
475150,1
814784,2
934550,2
236229,1
868776,1
724046,0
948949,2
383876,-1
131974,2
986064,1
428108,0
926841,1
494582,0
781163,-1
92910,2
486,-1
491939,-1
53227,-1
800250,0
253165,0
31100,-1
457211,1
164443,1
646128,0
26297,1
641969,1
593800,1
256579,0
805014,0
418189,1
640885,2
497723,2
627483,-1
654700,0
237079,1
432087,2
572031,-1
962862,2
73015,2
308754,2
686614,1
620529,1
342626,-1
875135,0
135651,1
566883,2
708737,1
771565,-1
146085,0
713094,2
540959,2
824998,-1
387636,1
6977,-1
581176,0
272574,2
312899,1
405772,-1
423226,2
15617,-1
73801,0
581076,-1
763519,0
916909,2
646077,0
551261,0
182472,2
180047,1
986479,0
238659,2
76266,-1
98479,1
177204,1
298152,2
328729,1
297260,1
567264,2
329437,1
985621,0
789426,1
246326,2
933736,2
378617,-1
254499,1
174922,-1
312720,2
568863,2
903966,2
730989,0
191303,-1
261053,1
179969,1
411209,1
293338,2
224041,2
627912,2
763334,1
769155,0
93337,2
802385,1
42183,2
407596,2
368054,2
618952,0
648741,2
877147,-1
996306,0
154289,2
333682,0
746454,1
504683,1
455348,1
744762,0
153848,2
429721,0
460217,-1
622753,1
925836,2
140313,1
498154,-1
848278,0
694120,1
614569,2
511015,0
56117,0
97915,0
684968,1
290122,2
896238,1
105501,1
155182,2
243396,-1
425069,-1
3804,2
92161,1
360732,0
850932,1
20149,2
695895,2
972635,2
986282,0
568549,0
434652,1
507521,2
263473,1
267646,-1
149939,-1
274077,1
776304,-1
370879,0
404861,-1
204227,1
819486,1
142966,0
818701,2
274044,2
665722,1
421305,-1
704236,2
349774,-1
635513,0
652424,1
146233,0
676332,-1
696485,-1
474898,0
939207,0
135234,-1
4494,0
678001,2
505970,1
656254,0
552023,1
561933,0
885448,1
284977,1
455946,1
891808,1
349787,-1
598581,1
327527,-1
631112,2
780626,2
617439,1
778454,-1
411141,-1
694508,1
451340,1
200823,1
252827,1
997245,-1
593241,1
150780,2
701541,1
342006,-1
182752,-1
597528,2
979212,-1
730965,2
705732,2
852885,1
567968,2
58159,2
485485,1
270505,2
221568,2
261639,2
493242,0
988625,2
127890,-1
582873,1
596848,2
653100,-1
681574,-1
228139,0
121922,2
941781,2
169175,0
253167,2
715413,-1
15656,-1
825086,0
207315,-1
823519,2
369940,-1
359076,2
802295,1
44252,2
230042,0
663144,2
235342,-1
948529,1
649033,1
622688,1
500735,2
295382,1
982200,2
349178,0
395381,2
544107,0
538241,1
591984,0
45181,2
708342,-1
950412,0
118586,1
833509,0
694880,0
501069,0
537327,-1
736909,-1
777838,2
14607,2
198247,1
532727,1
971954,2
506983,0
740265,2
628974,1
273978,0
890446,2
555626,1
266376,1
555259,2
605751,-1
642647,1
8695,2
288654,0
420856,2
822637,1
495623,2
444782,1
598329,2
581704,2
274996,2
185975,0
6500,1
4922,2
314724,-1
864689,-1
890303,2
298217,1
58759,1
665061,2
711365,2
53886,0
639109,1
955199,0
56403,2
986454,2
725929,2
308560,1
63259,2
893580,2
910594,-1
635622,1
332270,2
230361,1
970928,2
987005,0
599243,2
415291,2
353090,2
571695,1
442038,1
766968,1
572932,0
770249,2
380515,2
308454,2
870967,0
35630,0
809561,2
51932,0
937854,0
845936,1
48136,-1
337375,0
129260,2
651061,1
949433,1
38474,-1
780400,0
900148,1
717361,1
315768,2
1094,2
371575,0
334703,0
347301,1
333023,1
760539,0
986393,1
113410,-1
533841,2
646375,1
208765,0
874552,2
581056,-1
564133,1
238576,1
771517,0
569298,1
362439,-1
313524,2
453646,0
267618,2
552103,0
922833,1
161548,1
547728,2
882173,1
196745,2
329376,-1
561279,1
152362,1
577289,0
569331,2
797033,-1
697697,-1
705751,2
780961,0
607260,0
56078,0
233570,0
900516,2
526766,1
950781,1
445119,0
299523,1
700364,1
638191,1
746929,-1
585971,1
568079,-1
102283,1
154483,-1
870534,1
367520,0
483579,0
846473,1
863386,2
448491,2
879144,1
661533,2
778544,0
26334,-1
568606,2
694622,0
176767,2
787826,1
765977,0
79002,2
628012,1
468570,1
989146,1
458415,2
677605,0
896052,1
689114,2
743964,0
562549,1
609521,2
769546,0
936010,0
28321,0
907350,1
15176,0
619727,2
755696,1
659339,-1
868242,2
878577,1
27645,-1
94375,2
96253,0
106662,0
927688,1
174681,0
5808,0
562069,-1
697588,1
323681,0
767676,1
23872,1
901914,1
940000,2
152867,1
174045,1
952247,1
420045,2
219993,0
384450,1
284022,-1
281768,0
969999,2
692396,1
566712,1
397080,2
400965,1
553873,0
314655,1
210043,2
66392,1
888438,2
42015,-1
155936,-1
456964,-1
100619,1
165244,1
918091,0
225368,-1
809620,0
543287,1
858075,2
342041,2
501333,0
688842,1
259862,0
844239,0
939482,1
851282,1
782419,1
156502,-1
411451,0
778098,2
748621,-1
991104,2
429100,1
242868,0
383918,1
665976,-1
464303,1
136987,2
210063,2
931052,0
726315,0
430258,0
366927,0
303238,1
485960,0
300485,0
486143,1
487258,0
86791,0
483979,2
557002,1
651130,1
240130,1
854919,0
126330,2
959514,1
669369,1
906463,0
251017,0
17936,1
275097,2
973737,2
398175,2
549419,1
830932,0
62153,1
836743,-1
688979,2
467710,0
786829,2
475922,0
756330,2
129546,2
283112,1
177141,0
27227,0
991302,-1
769041,2
982553,1
882621,0
953530,2
834944,-1
561470,0
384297,0
521834,-1
878776,0
800561,2
332192,0
626665,1
720978,1
471603,0
840316,2
270413,2
666499,1
934904,-1
750005,1
370595,0
93511,-1
389325,2
285464,0
537960,1
523402,2
453346,2
286755,1
735544,2
737829,1
866869,0
887135,2
539693,1
912791,1
32937,2
607228,1
678005,1
547998,0
111384,1
135862,1
585961,-1
851295,0
876430,2
161949,-1
265741,2
469560,-1
625147,2
843557,2
246532,2
397532,1
363915,2
535584,2
195696,-1
432742,-1
45471,0
147931,1
351920,0
728240,0
15379,2
138964,2
406562,0
673979,1
6599,2
3316,1
963207,1
292792,2
715826,-1
901330,0
658591,2
700745,1
684686,2
585044,-1
72912,0
292080,1
775106,1
429183,1
79809,0
710041,1
359322,1
558178,1
883974,1
796425,0
792125,0
603149,1
412743,1
899120,1
77176,-1
48054,1
744133,2
792380,1
450463,0
923478,-1
825217,1
92054,-1
455204,1
166549,2
864815,-1
736961,2
495799,-1
988766,0
440864,1
7273,0
114016,1
713565,1
713129,0
681654,2
633587,-1
489731,-1
71236,1
954902,0
608676,2
841621,0
938387,1
96791,2
336255,2
654234,1
568095,2
297199,2
63520,1
146672,-1
156613,1
209688,0
233240,0
635250,1
818370,-1
250804,1
472432,-1
526619,1
932140,-1
678223,1
499800,2
94093,2
975989,0
546488,2
823328,0
83230,-1
613657,0
465639,2
37735,1
508126,-1
338723,1
216769,2
924616,-1
128444,1
781378,0
161766,-1
629937,0
448114,-1
337455,2
928110,0
348665,1
925085,-1
350345,-1
255901,1
798119,1
649555,2
678457,0
127945,2
306053,-1
429997,0
84686,0
178031,-1
433817,1
727081,1
92555,1
736073,2
684291,2
208436,1
631966,2
632170,-1
552169,1
700411,0
398682,2
864408,1
791122,2
311939,1
212992,2
439770,0
888670,-1
246648,0
52909,1
185340,-1
954861,0
312141,2
779676,1
501230,1
655913,2
869690,-1
692291,0
7733,2
323305,0
522534,1
255257,2
342294,0
336712,0
847143,0
958883,1
32011,0
645444,-1
591370,0
921487,0
213184,1
191035,1
486019,2
967576,2
485397,1
274091,2
971373,1
80530,2
441388,-1
219687,-1
589095,1
717337,0
309919,0
624761,-1
538959,-1
933506,2
255735,2
960885,1
547227,1
955114,1
490235,-1
30625,2
344466,1
352351,-1
91361,0
644448,2
321910,1
294122,1
502744,0
450547,0
952430,1
917415,2
546639,2
498408,2
19737,2
89008,2
401448,1
117558,0
713838,-1
52888,-1
692934,1
211232,2
738012,-1
430717,1
429013,-1
622733,0
175296,0
208540,2
341637,1
980407,2
747972,1
10675,2
413483,0
492601,-1
440868,1
179308,-1
850302,0
994884,2
280069,2
225213,1
383465,2
495245,2
457142,2
918082,-1
850665,2
119798,1
197624,0
419286,0
66539,0
937594,-1
458056,1
391586,2
537905,-1
940773,1
63636,2
350290,2
399262,1
879570,0
242644,0
360419,2
702569,1
195816,-1
757711,2
927763,0
709644,2
713965,0
645834,1
917740,1
102859,1
302987,2
533731,2
989796,-1
998974,2
238041,2
849413,2
277751,2
42975,1
243718,2
993297,1
162328,0
341635,1
650311,-1
244956,-1
203918,1
474921,0
111066,1
706768,1
701078,1
469942,1
396077,2
930734,1
769160,-1
324,0
685392,1
195255,1
132265,1
232617,-1
671491,1
24200,-1
670870,0
187081,0
740680,2
183014,0
1002,0
437581,-1
13562,-1
525771,1
484704,1
435190,-1
563240,0
980945,2
71688,0
43993,0
674237,1
609692,0
994995,2
17950,1
660705,1
488065,-1
718541,1
789782,1
774504,1
942387,1
913856,0
68822,2
498872,0
282396,1
607114,2
293524,1
67727,0
926215,1
237135,0
13937,0
105223,0
989572,2
548324,2
565886,2
319852,-1
958100,1
343719,2
731863,0
603466,2
119608,-1
692785,0
764412,2
853757,2
822612,2
400706,1
506377,-1
676465,1
528708,-1
426419,0
540054,-1
912100,0
274630,2
554174,1
905680,0
418450,1
418141,0
307012,0
890324,-1
682705,2
379783,2
843593,1
22034,-1
616085,-1
672236,2
440264,2
162520,2
571452,0
178299,2
187726,0
162956,1
650239,1
285695,2
62508,0
601101,2
888833,0
452911,1
532091,0
647934,2
205997,-1
376530,-1
491158,1
670340,2
63710,1
373166,2
123762,2
949504,2
282697,0
796241,0
968995,1
114369,1
505454,0
804838,1
254338,1
357839,2
356216,2
27874,1
985071,0
718353,0
10863,0
519963,2
398011,0
858431,0
781976,0
647740,-1
509315,2
180805,2
153440,0
721700,0
665905,2
425155,1
592618,2
604000,1
706419,1
626332,0
675525,0
35335,2
879999,1
695422,0
282559,-1
347486,0
237897,0
83693,0
434463,2
936349,1
467990,-1
339981,-1
998342,2
769234,2
812406,1
325242,1
274653,1
141806,-1
239144,0
537273,2
147807,1
207974,-1
357314,0
789590,-1
752831,2
719483,2
717031,-1
744804,-1
912022,0
541124,0
999263,0
986822,1
397991,1
819649,2
917021,1
742017,0
68689,1
233448,1
391815,0
625916,1
602874,0
384242,0
248317,2
597775,1
505736,2
830762,0
268977,0
169209,-1
674056,-1
303834,0
893012,1
950264,2
155098,0
643801,-1
37382,2
239109,0
811745,-1
307324,2
651589,0
728961,1
995965,1
32617,2
345264,0
670510,2
187322,0
643839,-1
656403,1
407063,0
456801,0
279241,2
173656,2
140144,1
695410,1
342379,2
904821,0
102149,2
315058,0
443380,1
328359,-1
822742,1
363827,0
369444,1
15004,1
425757,-1
795670,2
994106,0
521233,2
629606,-1
428345,2
376182,1
557421,0
351678,1
566520,1
951080,0
431383,2
164681,-1
711690,1
487536,1
12892,-1
93856,-1
616594,-1
55340,2
977890,2
767055,1
449932,-1
916728,0
116029,2
385866,2
560183,0
264529,1
410097,1
759381,1
846166,0
975978,-1
73908,1
564366,1
218212,2
774290,1
468930,1
692526,-1
425303,1
907670,0
345212,2
686682,2
130895,-1
78847,2
813529,1
512340,2
643621,1
492385,1
105981,1
106267,0
395551,1
133092,0
62304,1
773877,0
261474,-1
2066,-1
880642,1
168822,2
291414,-1
518500,-1
474278,2
250041,-1
369792,-1
549105,2
735919,1
415660,2
390548,-1
586365,-1
801663,2
21444,2
429715,1
485778,0
353052,-1
39102,1
874377,2
582519,2
714029,2
562887,-1
161206,0
242518,0
333341,0
526794,2
862925,0
964831,0
141282,1
642970,2
437390,0
251594,0
3947,1
782071,0
876155,1
518691,1
571034,0
57352,-1
444558,1
44613,2
583126,0
516278,-1
599097,2
144626,-1
362282,1
465505,0
781993,2
840724,0
385584,2
332709,-1
913766,2
49767,1
416908,2
607640,2
642312,-1
66809,0
55451,-1
776252,-1
146193,2
839366,2
579210,1
597687,-1
619476,-1
414013,2
380700,1
896367,2
334698,1
314624,1
991473,1
549413,-1
242209,0
969368,2
348883,2
418492,-1
470540,0
458378,1
109266,1
796016,0
146189,-1
908598,-1
305829,0
150626,2
314295,0
785092,-1
349953,1
315604,-1
719053,-1
625475,2
904281,1
864899,2
98191,-1
393935,1
976682,-1
115902,0
714477,0
904871,0
40002,0
196167,0
876677,-1
639041,2
658238,-1
118538,-1
585684,1
212373,2
439871,1
372248,0
808291,1
740677,0
286600,2
39137,1
242134,-1
789533,1
974607,2
121892,1
925466,1
659381,1
71947,0
619589,0
538261,2
401624,1
592687,2
770681,2
655254,0
803295,-1
770982,-1
841939,2
773430,2
910369,1
529946,1
453960,2
199412,1
928138,0
89026,2
936076,-1
48194,1
543968,-1
428811,0
199176,-1
308647,0
472164,1
14347,2
792863,1
730475,1
302030,0
729730,1
355810,2
520559,0
116986,0
242175,1
214431,0
627510,1
372797,2
821047,-1
859883,2
184039,1
575649,-1
406507,2
208568,1
371985,2
440835,1
647629,2
897754,-1
802877,2
254620,2
306648,2
80762,1
65253,1
221872,1
655251,0
400521,1
899111,1
213627,0
32882,2
127013,-1
296021,1
246508,2
881303,1
877621,2
913736,1
28168,-1
616816,1
337927,1
60850,2
382625,1
306424,2
125916,1
887268,2
646241,0
833300,0
640993,2
185928,1
723717,1
161924,2
653426,-1
326871,-1
23219,2
694941,0
511624,0
713841,1
757148,2
233609,-1
481699,-1
788178,2
258840,-1
180910,1
143846,0
397187,0
735956,2
697066,0
398754,1
159756,1
583833,0
347170,2
840626,2
976083,0
936082,2
707118,1
230817,1
647480,1
886880,-1
669722,2
89211,1
965203,2
205053,2
792494,2
810157,0
244378,1
953700,1
823363,-1
643295,1
844388,-1
111866,1
891158,1
658186,2
376161,2
733882,0
524949,2
754796,0
747068,1
260344,-1
341280,0
833793,0
456224,1
942777,2
813648,1
703664,0
454700,-1
774633,1
713981,2
439771,1
877051,-1
557810,0
999361,1
541390,-1
843489,2
864943,-1
624938,2
672160,2
651084,0
657393,0
730399,1
507652,1
836399,-1
231,0
141372,1
67600,1
486188,-1
788413,-1
163707,2
175537,2
899924,0
387467,-1
300294,0
263648,1
546601,-1
208409,2
988785,-1
460408,0
596290,1
152927,2
330596,-1
813049,2
29924,0
966487,2
211780,-1
934971,2
396644,1
389863,2
151900,2
529295,-1
197911,0
795755,-1
826090,-1
10291,0
827586,-1
342303,2
467556,1
237893,-1
182715,-1
523321,1
363106,2
23004,0
928252,1
391847,1
675665,1
348827,2
729449,1
232059,1
171354,0
161420,1
920419,-1
125728,1
529144,-1
38443,-1
923595,0
281501,1
755722,1
34877,2
948297,2
655292,0
624662,0
617813,2
872665,2
251854,2
836359,1
798768,2
922488,1
446131,2
711942,-1
132672,0
117315,2
786925,2
88937,0
841709,2
764509,0
263838,1
903611,-1
135121,0
144821,2
632162,0
360173,-1
448103,2
678866,1
415234,-1
724647,2
665309,-1
957065,1
224939,2
133760,-1
402953,0
647958,-1
973496,1
211487,-1
970549,0
322361,1
758055,1
34105,1
684967,1
167784,1
645719,2
183603,-1
644988,2
417921,0
634015,-1
855655,1
364166,0
818184,0
637913,0
584433,0
54701,-1
417381,-1
883513,1
518360,2
599938,2
638621,0
961715,1
697302,0
167532,1
65065,-1
872916,2
199128,-1
977732,0
387630,2
42462,-1
349811,-1
534173,2
785799,0
403726,2
504476,-1
32252,2
440593,2
892685,-1
536460,0
806307,2
670875,1
681122,1
781879,1
247068,1
112810,0
603763,-1
340383,2
401550,0
397696,-1
292460,1
46055,2
922725,0
420119,1
345844,2
495305,0
575462,1
353591,1
697999,-1
645309,-1
775388,1
616411,-1
137885,-1
451960,0
789115,1
477120,2
471531,1
643397,1
981119,2
905720,0
527327,2
214262,0
764356,0
285265,1
109031,2
889920,1
918544,2
345862,0
626861,2
407425,-1
112891,2
892965,0
500622,1
359206,-1
132398,1
141932,1
27158,1
312699,2
641045,0
548793,0
614023,0
195809,0
462314,0
505590,1
475827,-1
347787,0
246778,2
974119,1
585186,1
76203,-1
637597,1
999983,0
465780,1
735013,-1
290151,2
347870,2
446311,0
408612,1
196509,1
129739,1
624840,-1
806364,0
616197,0
376651,2
568226,0
51453,2
646773,0
462459,0
932633,2
420183,-1
992903,2
968742,-1
345859,2
890862,-1
674121,1
268219,2
7655,1
497236,-1
186163,0
706987,0
128531,0
315675,2
746780,1
968654,0
252133,2
53344,2
933095,0
161392,1
694317,0
682757,0
583969,2
230320,1
927233,0
702609,1
449579,2
52493,2
275488,-1
308521,2
960368,1
275530,2
833217,2
800449,0
244138,2
642606,2
370237,0
36966,-1
12748,1
465047,1
688977,-1
843598,1
790157,1
242160,1
628826,2
446288,1
322424,2
803087,1
634079,2
825627,1
961667,1
33808,2
198272,2
990123,2
469488,0
463957,2
880361,1
584773,2
374553,0
183275,-1
113375,-1
190844,-1
795230,0
444102,0
259635,1
497056,-1
205201,1
830570,2
177632,1
874661,0
204768,1
426709,0
666101,2
728666,0
622683,2
539304,-1
490246,0
862832,1
91092,2
629284,2
581779,1
767922,0
207825,1
488877,2
290673,2
587933,-1
12343,2
991667,2
366178,0
990370,2
345018,2
900182,-1
23133,2
813652,0
155474,-1
265814,0
976781,2
853893,2
125784,0
722067,2
203641,1
455687,2
21780,0
739736,2
663336,2
669160,1
99220,-1
736519,2
162533,2
272392,2
809568,2
408446,1
293618,2
614427,2
448949,-1
434123,0
694186,-1
480120,1
343589,2
595575,1
880717,-1
302744,2
631761,-1
706535,1
121619,1
177940,2
94004,2
300637,1
324458,-1
336980,1
3151,0
390611,2
336024,2
811013,1
920143,2
824716,2
453544,-1
368830,-1
556824,-1
744397,2
647697,1
539985,1
399389,2
715168,1
784741,0
117318,2
568817,2
377392,1
111643,0
8723,-1
262101,1
551225,0
377121,1
388278,-1
387855,2
396758,2
821375,1
307577,1
11874,1
152947,1
373196,1
681799,2
195033,0
470515,0
542193,1
786188,2
952036,2
782706,1
232723,2
443670,-1
685079,2
276015,1
373750,0
956265,0
847491,0
511736,2
301549,0
491260,1
502197,2
972927,-1
740869,1
519113,0
573875,2
858962,0
528969,-1
570551,1
883034,1
169392,2
269695,2
47454,0
391822,1
628083,1
644328,2
436950,0
26551,2
647139,2
179680,2
363692,0
483048,1
540983,1
788092,2
205106,0
785011,2
33426,1
338299,0
240223,2
514220,1
767021,0
458376,2
871950,1
648034,2
302254,2
638987,2
543051,1
518964,0
205963,1
895438,-1
838812,2
396598,1
9385,2
53503,0
857881,1
899149,0
983942,0
717325,0
193613,2
287333,-1
242144,1
966042,0
167148,0
3451,0
223188,1
571929,0
484537,1
261371,0
333480,0
717182,1
18369,2
239212,-1
713047,1
896499,0
19234,2
576063,2
865976,1
865858,2
214133,1
7500,1
461792,2
909060,1
896636,2
923236,1
363209,2
943350,0
23718,2
732753,-1
436406,1
226552,2
995707,1
860633,2
283389,-1
828750,1
750985,1
10691,0
968989,2
283169,0
479441,2
49000,0
895112,1
89198,1
731498,1
873492,2
748686,-1
493732,2
666504,-1
291794,0
591070,0
399545,-1
898448,0
655033,1
653524,2
933765,0
98740,0
701254,0
460181,2
750030,2
745890,1
633094,2
885609,1
642211,0
893929,-1
233330,1
187583,1
1778,0
468742,0
757706,1
197401,-1
145207,2
969010,0
93645,2
262801,1
874333,1
593952,2
874815,1
792528,2
96606,1
104081,1
951844,1
240191,1
741518,1
490704,1
787476,1
356997,1
804006,0
873876,0
623346,1
987897,1
914419,1
412157,0
2028,0
605102,2
749238,1
307392,2
397422,1
338237,1
80541,-1
449512,0
294833,-1
413620,2
387693,1
450373,1
589886,-1
516932,0
581483,2
346955,2
734933,-1
288357,-1
303455,0
224575,1
576795,2
15284,0
573941,2
919384,0
719494,1
24551,1
183366,1
336178,1
634250,1
609196,0
974078,2
839965,2
232062,2
924312,1
575336,-1
124851,2
806164,0
732761,1
500599,-1
412117,2
906349,1
913803,-1
393406,-1
189856,1
310554,2
919892,2
569801,-1
817363,2
440342,2
720834,0
406014,-1
142478,2
759688,2
371839,0
628608,2
488708,1
498562,1
43007,0
466461,2
103442,1
685532,0
488405,0
681057,0
353092,-1
284569,2
395034,2
366099,2
577799,0
854121,-1
264258,1
349261,-1
122095,2
910800,2
638147,2
101951,2
309070,0
570235,2
59157,-1
669686,-1
558941,1
51268,1
991319,1
514870,0
52275,2
44216,1
326352,2
930456,1
837886,-1
425286,0
354627,-1
590555,0
540462,0
981998,2
135020,2
981661,1
805343,1
776590,1
700547,1
575771,1
810435,1
107181,2
122281,-1
556956,0
77126,2
290670,0
517369,1
808687,1
114203,-1
15842,1
102935,-1
23002,2
404865,-1
567081,1
211891,2
619002,1
684757,1
179146,-1
935520,1
824330,-1
150637,1
119377,1
768227,2
149919,2
669199,1
185722,1
336736,2
544432,2
461608,0
543004,2
34682,2
92880,-1
215890,1
888835,2
181401,-1
189154,1
872090,2
845259,2
218304,2
567409,0
399514,1
672209,1
4403,-1
445740,2
464276,1
886163,0
187666,-1
160670,1
285723,1
272753,-1
170877,1
698764,0
132467,1
39110,2
606934,-1
17095,0
13523,-1
462723,1
389239,-1
587505,2
690523,2
253146,2
167461,1
716193,1
754194,0
937593,-1
795201,-1
941129,0
951756,0
541050,-1
676119,2
383346,2
318732,-1
177261,1
374551,2
335242,0
669156,-1
147257,0
631258,2
577768,0
556221,2
172964,0
767518,2
905221,1
937706,0
676551,0
411028,0
968883,1
65085,-1
974176,2
281304,2
860156,1
885791,1
174569,0
674895,2
70824,2
604290,-1
927676,1
731245,1
143452,1
342692,2
871087,2
761613,1
798311,-1
635795,2
700014,0
791049,0
279700,1
507646,1
444407,1
465916,1
134834,0
852541,1
962364,0
176463,1
992510,2
975849,1
420299,0
704863,-1
421447,0
935240,2
461836,0
819440,0
419330,1
535890,2
841407,0
826224,0
546860,2
624360,1
587419,1
389504,0
860824,2
793887,2
945522,-1
436399,2
797196,1
642292,1
258901,2
233757,2
875599,2
860413,-1
922066,2
719718,1
667210,1
954662,0
593300,0
491493,1
943128,0
670317,-1
550089,2
152533,0
725903,2
685530,1
679978,1
247717,-1
803475,2
776944,0
232693,-1
752730,2
526205,1
831699,0
739965,2
251342,1
718512,1
816966,-1
903146,1
891315,1
787078,0
21589,0
322283,0
867456,1
22847,1
520018,2
767439,1
808874,0
257679,2
635476,1
336477,2
398328,0
386898,0
559407,2
658452,0
64700,1
636423,-1
906223,1
773709,2
441850,1
133043,-1
553119,-1
632138,2
320905,2
975115,0
38430,0
733245,2
384813,0
464528,2
786000,-1
684182,-1
221073,0
965970,1
691400,-1
691422,2
63149,2
94816,1
613499,0
910979,0
50617,-1
529874,1
144763,2
477049,0
718864,1
799336,2
429124,2
16399,1
389891,2
803662,1
45923,0
260020,1
780749,2
618441,0
139969,-1
723808,1
188951,-1
609927,-1
98321,0
513818,2
943916,2
847508,1
425538,2
231808,2
618984,1
810170,-1
952783,1
310439,-1
955627,0
201714,-1
253507,-1
336728,1
739980,2
652034,1
786046,0
338331,2
978337,-1
559940,-1
930566,0
619635,2
44405,1
436944,-1
609023,0
888451,2
565182,1
230971,-1
966471,1
633801,1
596337,-1
434014,1
876617,2
60545,1
971322,2
634921,0
851954,1
717758,1
421679,2
890281,0
665551,1
356135,1
963332,2
574829,-1
81371,2
603906,0
468076,2
659606,2
97195,1
493580,2
880721,2
96026,-1
252046,-1
856130,1
472832,-1
209090,2
609183,2
514259,0
681249,2
25872,2
408169,2
905925,1
459544,0
913419,2
71764,-1
92104,1
74545,2
870533,0
393229,2
686549,-1
299868,2
725140,-1
661441,2
474203,2
242949,2
179621,2
537577,2
847478,1
884263,0
793221,2
819944,2
490010,0
939135,2
323575,0
893288,-1
116830,2
362231,2
471844,0
176547,0
565202,0
329502,2
638907,2
614055,1
51534,2
945333,0
122940,-1
469138,0
880749,2
778694,0
104364,-1
368719,2
193727,-1
665192,1
565739,2
343223,1
279885,1
892105,0
140680,1
790521,1
412336,2
445997,0
779795,0
681616,0
367686,2
506370,2
132168,-1
759108,0
607329,0
833214,2
989639,1
381419,0
152267,0
84283,2
983881,0
657049,2
460356,0
700177,2
724623,1
269340,2
535460,1
552058,2
163554,1
243130,1
943320,0
931056,2
574005,0
321998,-1
313038,-1
651974,2
744160,0
911544,-1
28314,-1
420118,-1
865942,1
782992,1
175154,0
65902,-1
787883,0
791692,1
207757,2
976442,1
758755,1
867625,0
607007,0
938596,-1
994970,-1
528695,0
534510,1
661942,1
715352,2
786120,2
840591,1
649191,1
229841,1
783682,-1
218198,0
446581,1
936827,2
152582,1
728227,2
11920,1
622280,1
735540,0
9279,1
757282,0
904522,1
347211,-1
820479,2
756206,1
678920,1
440259,2
559157,2
406889,2
388681,1
88041,2
854980,1
922520,-1
213898,2
145369,-1
860687,2
680519,-1
321220,0
882331,0
907463,1
335976,-1
622805,1
349122,2
324368,-1
581146,1
455964,2
160166,0
580239,2
18671,0
716376,-1
979435,0
252476,2
838635,2
846835,1
981163,1
236535,2
927987,-1
710593,1
610576,1
758414,1
18822,2
424206,0
154236,0
729958,1
407521,1
824810,2
554576,2
996125,0
508149,2
280895,0
110710,-1
583480,1
667841,0
949978,1
396471,0
837179,0
737124,1
294524,2
641827,2
416947,-1
515505,0
588319,2
604614,1
446458,0
37360,2
704078,0
544705,0
63842,-1
901931,1
269577,0
138417,-1
426497,2
674947,-1
247478,0
209270,1
992108,2
255923,1
972520,-1
942975,2
664932,-1
799405,2
937887,2
173729,2
485359,1
134379,2
760079,2
398627,1
32929,-1
299783,2
44735,0
728497,-1
183312,2
94753,0
14623,-1
353731,-1
297818,0
713609,-1
362414,1
34025,1
704233,-1
579173,1
591696,2
315835,-1
270023,-1
926733,1
30642,1
665957,2
28337,2
417278,-1
50742,1
358351,1
200711,0
389793,2
454424,1
717217,2
294907,2
198716,2
606121,2
970000,2
398295,1
849951,2
971806,0
500923,2
307702,2
960324,2
645317,2
29213,2
477346,1
299162,0
544515,2
880298,0
612332,-1
766985,1
361680,0
302664,2
200394,1
447949,-1
99648,2
928859,0
83796,0
925802,0
294633,2
303648,2
314580,2
572088,2
200392,0
