tweetid,sentiment
114542,2
160079,-1
903579,1
646349,1
161942,-1
598614,0
663644,0
329622,1
263883,1
296398,-1
566777,-1
158516,1
764934,-1
404621,2
803119,2
610999,1
737690,0
312628,1
712615,1
188749,1
814343,1
988637,0
880191,0
280042,-1
630479,0
46849,2
667139,1
445425,1
136052,-1
811010,1
170283,0
900662,1
493441,1
94212,2
753640,2
312169,2
202533,0
102614,-1
619990,1
86350,0
63121,1
121852,0
600352,1
124929,1
75897,0
574497,1
24804,1
596222,0
906004,0
539619,1
110125,-1
448051,0
790726,0
822650,1
381243,2
730979,1
936649,2
587095,0
612202,1
429050,0
700694,0
851416,-1
547091,2
51713,0
125090,-1
81094,1
46987,2
10385,-1
660879,0
815867,1
182651,1
13152,1
612985,-1
668026,2
286216,0
872878,-1
346203,2
717045,0
118481,1
67795,0
965112,1
942456,0
49607,1
336321,0
220175,-1
218973,1
458027,-1
932536,0
239165,2
473283,1
10468,1
965411,2
733655,2
383468,2
796762,2
184596,-1
327092,1
158124,-1
998269,2
332356,0
495084,1
610404,1
478417,0
599073,1
476278,1
433925,-1
184487,1
899620,1
237593,1
637818,1
487541,0
323186,0
767342,0
897943,1
893076,-1
227111,1
484479,0
142536,-1
511856,1
486621,1
793118,2
350625,1
875997,1
520873,1
980231,0
486454,1
790783,0
119066,1
795590,0
703949,1
226753,1
497219,0
133965,1
108181,0
574156,0
510374,1
547861,1
154116,-1
445954,-1
997533,1
624946,-1
463357,0
912071,0
789575,0
733504,-1
921494,0
182771,2
577188,-1
77565,-1
13576,-1
850213,-1
233403,0
158376,2
42715,2
125277,2
794752,-1
738883,-1
646317,0
908688,0
767328,1
771691,1
259880,1
825122,2
884467,2
787682,-1
609778,1
737682,1
908388,0
424425,1
323128,0
628679,2
678862,2
838507,-1
205713,1
681150,0
7572,-1
941573,-1
274509,1
684872,1
370024,2
291351,1
155280,2
493518,2
955736,1
475150,0
814784,0
934550,2
236229,2
868776,1
724046,-1
948949,1
383876,0
131974,2
986064,0
428108,1
926841,1
494582,0
781163,1
92910,2
486,1
491939,-1
53227,-1
800250,1
253165,1
31100,0
457211,0
164443,2
646128,1
26297,2
641969,1
593800,0
256579,0
805014,-1
418189,1
640885,2
497723,2
627483,-1
654700,0
237079,0
432087,2
572031,1
962862,2
73015,2
308754,1
686614,2
620529,0
342626,-1
875135,1
135651,2
566883,2
708737,1
771565,0
146085,0
713094,1
540959,0
824998,-1
387636,2
6977,-1
581176,-1
272574,0
312899,0
405772,2
423226,2
15617,-1
73801,0
581076,0
763519,2
916909,0
646077,0
551261,-1
182472,2
180047,0
986479,0
238659,0
76266,0
98479,1
177204,1
298152,2
328729,1
297260,1
567264,2
329437,-1
985621,2
789426,1
246326,2
933736,1
378617,-1
254499,1
174922,-1
312720,2
568863,1
903966,1
730989,0
191303,0
261053,2
179969,0
411209,1
293338,2
224041,-1
627912,1
763334,1
769155,-1
93337,2
802385,-1
42183,2
407596,1
368054,1
618952,-1
648741,1
877147,0
996306,0
154289,2
333682,0
746454,2
504683,0
455348,1
744762,0
153848,1
429721,1
460217,0
622753,1
925836,2
140313,0
498154,-1
848278,1
694120,0
614569,2
511015,0
56117,0
97915,0
684968,1
290122,2
896238,2
105501,-1
155182,1
243396,0
425069,-1
3804,0
92161,1
360732,0
850932,1
20149,1
695895,2
972635,1
986282,-1
568549,1
434652,1
507521,0
263473,0
267646,2
149939,-1
274077,-1
776304,-1
370879,0
404861,-1
204227,1
819486,1
142966,0
818701,-1
274044,1
665722,-1
421305,0
704236,2
349774,-1
635513,0
652424,1
146233,1
676332,-1
696485,-1
474898,0
939207,1
135234,-1
4494,0
678001,2
505970,0
656254,0
552023,1
561933,0
885448,1
284977,1
455946,1
891808,1
349787,-1
598581,0
327527,0
631112,2
780626,2
617439,-1
778454,-1
411141,0
694508,-1
451340,0
200823,-1
252827,1
997245,-1
593241,1
150780,1
701541,0
342006,-1
182752,-1
597528,2
979212,-1
730965,2
705732,2
852885,0
567968,2
58159,1
485485,1
270505,2
221568,2
261639,0
493242,0
988625,1
127890,-1
582873,1
596848,0
653100,-1
681574,-1
228139,2
121922,2
941781,2
169175,2
253167,1
715413,1
15656,-1
825086,0
207315,-1
823519,2
369940,2
359076,2
802295,1
44252,2
230042,0
663144,1
235342,0
948529,0
649033,2
622688,0
500735,2
295382,1
982200,2
349178,-1
395381,1
544107,0
538241,2
591984,1
45181,1
708342,-1
950412,0
118586,2
833509,-1
694880,0
501069,0
537327,-1
736909,-1
777838,1
14607,0
198247,1
532727,2
971954,0
506983,0
740265,2
628974,-1
273978,1
890446,2
555626,0
266376,1
555259,1
605751,-1
642647,0
8695,1
288654,0
420856,2
822637,0
495623,2
444782,1
598329,2
581704,2
274996,-1
185975,1
6500,1
4922,2
314724,0
864689,-1
890303,0
298217,1
58759,0
665061,0
711365,2
53886,1
639109,1
955199,0
56403,2
986454,2
725929,1
308560,1
63259,2
893580,2
910594,-1
635622,1
332270,2
230361,0
970928,1
987005,-1
599243,2
415291,2
353090,1
571695,1
442038,0
766968,1
572932,2
770249,1
380515,2
308454,1
870967,0
35630,-1
809561,1
51932,0
937854,0
845936,-1
48136,-1
337375,0
129260,1
651061,2
949433,1
38474,-1
780400,1
900148,2
717361,1
315768,0
1094,2
371575,0
334703,0
347301,1
333023,1
760539,0
986393,-1
113410,-1
533841,0
646375,1
208765,-1
874552,2
581056,-1
564133,0
238576,1
771517,1
569298,1
362439,-1
313524,2
453646,-1
267618,1
552103,0
922833,1
161548,1
547728,2
882173,2
196745,2
329376,-1
561279,0
152362,2
577289,0
569331,1
797033,-1
697697,-1
705751,0
780961,-1
607260,0
56078,1
233570,0
900516,2
526766,0
950781,1
445119,1
299523,1
700364,2
638191,1
746929,-1
585971,2
568079,-1
102283,1
154483,0
870534,2
367520,0
483579,0
846473,0
863386,2
448491,1
879144,1
661533,1
778544,1
26334,2
568606,2
694622,1
176767,1
787826,1
765977,0
79002,0
628012,0
468570,1
989146,1
458415,-1
677605,-1
896052,1
689114,0
743964,0
562549,1
609521,2
769546,0
936010,0
28321,0
907350,2
15176,-1
619727,2
755696,1
659339,-1
868242,1
878577,0
27645,0
94375,1
96253,0
106662,-1
927688,1
174681,2
5808,0
562069,-1
697588,1
323681,1
767676,1
23872,1
901914,1
940000,2
152867,1
174045,1
952247,2
420045,1
219993,-1
384450,0
284022,-1
281768,0
969999,2
692396,-1
566712,1
397080,2
400965,0
553873,-1
314655,0
210043,2
66392,1
888438,2
42015,-1
155936,-1
456964,-1
100619,2
165244,1
918091,0
225368,-1
809620,0
543287,1
858075,2
342041,1
501333,0
688842,0
259862,0
844239,0
939482,0
851282,0
782419,1
156502,-1
411451,0
778098,2
748621,-1
991104,1
429100,1
242868,0
383918,1
665976,1
464303,1
136987,2
210063,1
931052,2
726315,0
430258,1
366927,0
303238,1
485960,1
300485,0
486143,2
487258,0
86791,0
483979,0
557002,1
651130,1
240130,1
854919,0
126330,2
959514,1
669369,1
906463,0
251017,-1
17936,1
275097,2
973737,0
398175,1
549419,1
830932,0
62153,1
836743,1
688979,2
467710,0
786829,1
475922,0
756330,1
129546,2
283112,1
177141,0
27227,1
991302,-1
769041,1
982553,1
882621,-1
953530,2
834944,0
561470,0
384297,0
521834,1
878776,1
800561,1
332192,0
626665,1
720978,1
471603,0
840316,0
270413,2
666499,0
934904,1
750005,1
370595,-1
93511,1
389325,2
285464,0
537960,2
523402,2
453346,1
286755,1
735544,0
737829,0
866869,1
887135,2
539693,1
912791,0
32937,2
607228,1
678005,0
547998,0
111384,1
135862,2
585961,1
851295,1
876430,1
161949,-1
265741,2
469560,-1
625147,1
843557,1
246532,-1
397532,1
363915,2
535584,1
195696,-1
432742,1
45471,1
147931,1
351920,0
728240,0
15379,2
138964,1
406562,1
673979,1
6599,2
3316,0
963207,1
292792,2
715826,-1
901330,1
658591,1
700745,2
684686,2
585044,1
72912,0
292080,1
775106,1
429183,1
79809,1
710041,0
359322,1
558178,1
883974,1
796425,0
792125,2
603149,-1
412743,1
899120,0
77176,0
48054,1
744133,2
792380,1
450463,1
923478,0
825217,0
92054,-1
455204,1
166549,1
864815,-1
736961,2
495799,-1
988766,1
440864,1
7273,0
114016,1
713565,1
713129,0
681654,0
633587,0
489731,-1
71236,1
954902,1
608676,-1
841621,1
938387,0
96791,0
336255,1
654234,-1
568095,-1
297199,2
63520,0
146672,-1
156613,0
209688,0
233240,0
635250,0
818370,1
250804,0
472432,2
526619,1
932140,0
678223,1
499800,0
94093,0
975989,0
546488,1
823328,0
83230,-1
613657,-1
465639,2
37735,0
508126,-1
338723,1
216769,2
924616,-1
128444,1
781378,0
161766,0
629937,0
448114,2
337455,1
928110,1
348665,0
925085,0
350345,0
255901,1
798119,1
649555,-1
678457,1
127945,0
306053,0
429997,1
84686,0
178031,-1
433817,1
727081,1
92555,2
736073,2
684291,1
208436,1
631966,1
632170,-1
552169,1
700411,0
398682,1
864408,1
791122,2
311939,1
212992,1
439770,0
888670,1
246648,2
52909,0
185340,1
954861,2
312141,2
779676,1
501230,1
655913,1
869690,1
692291,0
7733,1
323305,0
522534,1
255257,2
342294,2
336712,-1
847143,0
958883,2
32011,0
645444,-1
591370,2
921487,1
213184,1
191035,0
486019,1
967576,1
485397,2
274091,2
971373,1
80530,1
441388,2
219687,-1
589095,1
717337,0
309919,2
624761,-1
538959,0
933506,1
255735,2
960885,0
547227,1
955114,1
490235,-1
30625,1
344466,0
352351,-1
91361,1
644448,2
321910,1
294122,1
502744,2
450547,0
952430,1
917415,0
546639,2
498408,0
19737,2
89008,2
401448,1
117558,0
713838,0
52888,-1
692934,2
211232,2
738012,1
430717,1
429013,1
622733,0
175296,1
208540,2
341637,1
980407,2
747972,1
10675,1
413483,0
492601,1
440868,1
179308,-1
850302,-1
994884,0
280069,0
225213,1
383465,0
495245,0
457142,2
918082,0
850665,1
119798,0
197624,0
419286,0
66539,2
937594,2
458056,0
391586,0
537905,2
940773,-1
63636,1
350290,-1
399262,0
879570,-1
242644,0
360419,2
702569,2
195816,-1
757711,1
927763,1
709644,2
713965,-1
645834,1
917740,1
102859,1
302987,2
533731,2
989796,-1
998974,1
238041,2
849413,2
277751,2
42975,1
243718,2
993297,1
162328,0
341635,-1
650311,-1
244956,-1
203918,1
474921,0
111066,0
706768,1
701078,1
469942,1
396077,0
930734,0
769160,-1
324,0
685392,1
195255,-1
132265,1
232617,1
671491,1
24200,-1
670870,-1
187081,0
740680,1
183014,-1
1002,1
437581,2
13562,1
525771,1
484704,1
435190,2
563240,1
980945,2
71688,0
43993,0
674237,1
609692,0
994995,2
17950,1
660705,1
488065,-1
718541,2
789782,1
774504,1
942387,1
913856,2
68822,2
498872,1
282396,0
607114,1
293524,1
67727,0
926215,2
237135,1
13937,1
105223,2
989572,2
548324,2
565886,1
319852,1
958100,1
343719,2
731863,0
603466,0
119608,-1
692785,0
764412,1
853757,1
822612,1
400706,0
506377,0
676465,0
528708,-1
426419,0
540054,2
912100,0
274630,1
554174,0
905680,-1
418450,1
418141,-1
307012,0
890324,-1
682705,2
379783,2
843593,0
22034,2
616085,0
672236,2
440264,1
162520,1
571452,0
178299,1
187726,0
162956,1
650239,1
285695,-1
62508,0
601101,2
888833,0
452911,0
532091,2
647934,0
205997,0
376530,1
491158,0
670340,1
63710,1
373166,2
123762,1
949504,0
282697,0
796241,1
968995,1
114369,1
505454,0
804838,1
254338,1
357839,-1
356216,1
27874,1
985071,0
718353,0
10863,1
519963,2
398011,-1
858431,0
781976,0
647740,0
509315,1
180805,2
153440,0
721700,0
665905,-1
425155,1
592618,0
604000,1
706419,1
626332,0
675525,0
35335,2
879999,1
695422,0
282559,-1
347486,0
237897,0
83693,2
434463,2
936349,1
467990,-1
339981,-1
998342,2
769234,2
812406,1
325242,1
274653,1
141806,-1
239144,-1
537273,1
147807,1
207974,-1
357314,0
789590,-1
752831,2
719483,0
717031,-1
744804,-1
912022,-1
541124,0
999263,0
986822,1
397991,1
819649,2
917021,1
742017,0
68689,1
233448,0
391815,0
625916,1
602874,1
384242,2
248317,1
597775,1
505736,1
830762,0
268977,1
169209,-1
674056,2
303834,0
893012,0
950264,1
155098,-1
643801,1
37382,2
239109,-1
811745,-1
307324,1
651589,-1
728961,0
995965,1
32617,2
345264,0
670510,2
187322,1
643839,0
656403,1
407063,0
456801,-1
279241,2
173656,0
140144,1
695410,1
342379,1
904821,0
102149,2
315058,-1
443380,0
328359,-1
822742,1
363827,0
369444,0
15004,0
425757,-1
795670,2
994106,1
521233,1
629606,-1
428345,1
376182,1
557421,0
351678,0
566520,1
951080,0
431383,1
164681,-1
711690,0
487536,0
12892,0
93856,-1
616594,-1
55340,1
977890,2
767055,1
449932,-1
916728,-1
116029,2
385866,2
560183,1
264529,0
410097,1
759381,1
846166,0
975978,-1
73908,1
564366,1
218212,-1
774290,1
468930,-1
692526,0
425303,-1
907670,1
345212,2
686682,1
130895,1
78847,1
813529,1
512340,2
643621,1
492385,2
105981,-1
106267,1
395551,0
133092,0
62304,1
773877,0
261474,-1
2066,-1
880642,1
168822,2
291414,1
518500,-1
474278,2
250041,-1
369792,-1
549105,0
735919,1
415660,0
390548,-1
586365,-1
801663,1
21444,0
429715,1
485778,0
353052,0
39102,2
874377,2
582519,2
714029,2
562887,-1
161206,1
242518,1
333341,0
526794,2
862925,-1
964831,0
141282,1
642970,2
437390,0
251594,1
3947,2
782071,0
876155,1
518691,2
571034,1
57352,0
444558,2
44613,2
583126,0
516278,-1
599097,2
144626,-1
362282,1
465505,1
781993,2
840724,0
385584,1
332709,0
913766,2
49767,1
416908,1
607640,0
642312,-1
66809,0
55451,-1
776252,-1
146193,2
839366,2
579210,1
597687,-1
619476,0
414013,2
380700,2
896367,1
334698,1
314624,1
991473,1
549413,1
242209,0
969368,0
348883,1
418492,-1
470540,0
458378,1
109266,-1
796016,2
146189,-1
908598,-1
305829,0
150626,1
314295,1
785092,-1
349953,1
315604,-1
719053,0
625475,2
904281,2
864899,1
98191,-1
393935,2
976682,-1
115902,0
714477,0
904871,0
40002,0
196167,0
876677,-1
639041,-1
658238,-1
118538,-1
585684,1
212373,2
439871,1
372248,1
808291,1
740677,0
286600,2
39137,0
242134,1
789533,1
974607,1
121892,1
925466,0
659381,1
71947,0
619589,-1
538261,1
401624,1
592687,1
770681,1
655254,0
803295,2
770982,1
841939,2
773430,2
910369,0
529946,2
453960,-1
199412,1
928138,1
89026,2
936076,0
48194,1
543968,-1
428811,0
199176,-1
308647,0
472164,1
14347,2
792863,1
730475,1
302030,-1
729730,1
355810,1
520559,0
116986,0
242175,2
214431,-1
627510,1
372797,2
821047,-1
859883,1
184039,0
575649,-1
406507,1
208568,2
371985,2
440835,-1
647629,1
897754,0
802877,1
254620,0
306648,-1
80762,1
65253,2
221872,0
655251,0
400521,0
899111,2
213627,1
32882,1
127013,0
296021,1
246508,2
881303,1
877621,2
913736,1
28168,-1
616816,1
337927,0
60850,2
382625,1
306424,2
125916,1
887268,2
646241,0
833300,0
640993,0
185928,1
723717,2
161924,1
653426,2
326871,-1
23219,2
694941,1
511624,1
713841,2
757148,2
233609,-1
481699,0
788178,1
258840,-1
180910,1
143846,0
397187,-1
735956,2
697066,0
398754,1
159756,1
583833,0
347170,1
840626,0
976083,2
936082,1
707118,0
230817,1
647480,1
886880,-1
669722,2
89211,-1
965203,0
205053,2
792494,2
810157,1
244378,0
953700,1
823363,2
643295,1
844388,-1
111866,-1
891158,1
658186,2
376161,2
733882,0
524949,1
754796,0
747068,1
260344,-1
341280,0
833793,0
456224,0
942777,1
813648,1
703664,0
454700,-1
774633,0
713981,-1
439771,1
877051,-1
557810,1
999361,2
541390,1
843489,1
864943,-1
624938,2
672160,2
651084,2
657393,1
730399,-1
507652,0
836399,-1
231,1
141372,1
67600,1
486188,1
788413,-1
163707,0
175537,1
899924,0
387467,-1
300294,1
263648,1
546601,-1
208409,2
988785,0
460408,0
596290,1
152927,1
330596,-1
813049,2
29924,0
966487,0
211780,-1
934971,1
396644,0
389863,2
151900,-1
529295,-1
197911,0
795755,0
826090,0
10291,0
827586,2
342303,2
467556,0
237893,0
182715,-1
523321,1
363106,2
23004,-1
928252,-1
391847,1
675665,1
348827,1
729449,0
232059,1
171354,2
161420,1
920419,-1
125728,2
529144,-1
38443,0
923595,2
281501,1
755722,1
34877,2
948297,2
655292,0
624662,-1
617813,1
872665,1
251854,1
836359,1
798768,1
922488,1
446131,2
711942,0
132672,0
117315,1
786925,1
88937,0
841709,2
764509,0
263838,0
903611,1
135121,0
144821,0
632162,0
360173,-1
448103,2
678866,1
415234,-1
724647,2
665309,-1
957065,1
224939,2
133760,-1
402953,0
647958,-1
973496,1
211487,-1
970549,-1
322361,1
758055,0
34105,1
684967,-1
167784,0
645719,2
183603,-1
644988,1
417921,1
634015,-1
855655,1
364166,0
818184,0
637913,-1
584433,0
54701,-1
417381,-1
883513,1
518360,1
599938,2
638621,0
961715,1
697302,-1
167532,1
65065,2
872916,1
199128,2
977732,1
387630,2
42462,-1
349811,1
534173,2
785799,2
403726,2
504476,-1
32252,2
440593,1
892685,0
536460,0
806307,2
670875,0
681122,1
781879,-1
247068,2
112810,0
603763,-1
340383,2
401550,-1
397696,1
292460,-1
46055,1
922725,0
420119,0
345844,1
495305,0
575462,2
353591,1
697999,0
645309,0
775388,1
616411,-1
137885,-1
451960,0
789115,0
477120,2
471531,1
643397,1
981119,2
905720,1
527327,2
214262,1
764356,0
285265,1
109031,0
889920,1
918544,1
345862,0
626861,2
407425,-1
112891,1
892965,0
500622,-1
359206,-1
132398,1
141932,1
27158,1
312699,2
641045,1
548793,1
614023,0
195809,0
462314,0
505590,0
475827,-1
347787,1
246778,1
974119,-1
585186,1
76203,-1
637597,2
999983,0
465780,1
735013,-1
290151,1
347870,2
446311,1
408612,0
196509,0
129739,1
624840,1
806364,1
616197,0
376651,2
568226,-1
51453,2
646773,0
462459,1
932633,1
420183,-1
992903,1
968742,-1
345859,2
890862,-1
674121,1
268219,1
7655,1
497236,-1
186163,-1
706987,1
128531,0
315675,-1
746780,1
968654,0
252133,0
53344,2
933095,0
161392,0
694317,0
682757,0
583969,2
230320,1
927233,-1
702609,1
449579,2
52493,-1
275488,-1
308521,2
960368,2
275530,1
833217,2
800449,0
244138,2
642606,0
370237,0
36966,-1
12748,0
465047,1
688977,-1
843598,2
790157,1
242160,1
628826,1
446288,2
322424,2
803087,1
634079,1
825627,0
961667,1
33808,1
198272,1
990123,2
469488,1
463957,0
880361,0
584773,2
374553,-1
183275,-1
113375,-1
190844,-1
795230,1
444102,1
259635,0
497056,-1
205201,1
830570,2
177632,1
874661,0
204768,1
426709,0
666101,2
728666,0
622683,2
539304,2
490246,0
862832,1
91092,0
629284,2
581779,1
767922,0
207825,-1
488877,1
290673,1
587933,-1
12343,-1
991667,2
366178,1
990370,1
345018,2
900182,-1
23133,-1
813652,0
155474,-1
265814,0
976781,0
853893,2
125784,1
722067,2
203641,1
455687,1
21780,1
739736,2
663336,1
669160,0
99220,2
736519,2
162533,-1
272392,2
809568,0
408446,2
293618,1
614427,-1
448949,0
434123,1
694186,-1
480120,0
343589,0
595575,1
880717,-1
302744,1
631761,-1
706535,1
121619,1
177940,1
94004,1
300637,2
324458,1
336980,0
3151,-1
390611,2
336024,1
811013,2
920143,1
824716,1
453544,1
368830,-1
556824,-1
744397,2
647697,2
539985,0
399389,1
715168,1
784741,0
117318,2
568817,2
377392,1
111643,2
8723,-1
262101,1
551225,0
377121,1
388278,0
387855,2
396758,2
821375,1
307577,1
11874,1
152947,1
373196,1
681799,1
195033,-1
470515,0
542193,1
786188,-1
952036,1
782706,1
232723,2
443670,1
685079,1
276015,1
373750,0
956265,0
847491,0
511736,0
301549,0
491260,0
502197,0
972927,-1
740869,0
519113,0
573875,2
858962,0
528969,1
570551,-1
883034,2
169392,1
269695,2
47454,1
391822,1
628083,1
644328,2
436950,-1
26551,1
647139,2
179680,2
363692,0
483048,1
540983,1
788092,1
205106,2
785011,2
33426,0
338299,-1
240223,2
514220,-1
767021,0
458376,2
871950,1
648034,1
302254,2
638987,-1
543051,0
518964,1
205963,2
895438,-1
838812,2
396598,1
9385,2
53503,0
857881,0
899149,0
983942,1
717325,1
193613,0
287333,1
242144,0
966042,0
167148,-1
3451,-1
223188,1
571929,-1
484537,1
261371,0
333480,-1
717182,1
18369,2
239212,-1
713047,1
896499,0
19234,2
576063,2
865976,1
865858,2
214133,1
7500,1
461792,2
909060,0
896636,1
923236,0
363209,1
943350,0
23718,1
732753,-1
436406,1
226552,0
995707,1
860633,2
283389,0
828750,0
750985,1
10691,1
968989,2
283169,0
479441,2
49000,0
895112,2
89198,1
731498,1
873492,1
748686,-1
493732,1
666504,-1
291794,0
591070,-1
399545,-1
898448,-1
655033,0
653524,1
933765,0
98740,0
701254,-1
460181,0
750030,1
745890,1
633094,1
885609,1
642211,0
893929,-1
233330,2
187583,0
1778,0
468742,0
757706,1
197401,-1
145207,0
969010,1
93645,1
262801,1
874333,1
593952,2
874815,1
792528,0
96606,1
104081,1
951844,1
240191,1
741518,1
490704,0
787476,0
356997,-1
804006,0
873876,-1
623346,1
987897,1
914419,1
412157,2
2028,0
605102,1
749238,1
307392,1
397422,0
338237,0
80541,-1
449512,0
294833,-1
413620,2
387693,1
450373,1
589886,1
516932,1
581483,1
346955,0
734933,0
288357,-1
303455,0
224575,0
576795,2
15284,1
573941,1
919384,-1
719494,1
24551,1
183366,1
336178,0
634250,2
609196,0
974078,1
839965,-1
232062,0
924312,1
575336,-1
124851,1
806164,2
732761,1
500599,-1
412117,2
906349,1
913803,-1
393406,-1
189856,1
310554,2
919892,2
569801,-1
817363,0
440342,2
720834,0
406014,1
142478,1
759688,0
371839,0
628608,0
488708,1
498562,2
43007,0
466461,2
103442,1
685532,0
488405,0
681057,2
353092,-1
284569,1
395034,2
366099,2
577799,0
854121,-1
264258,1
349261,-1
122095,1
910800,0
638147,2
101951,2
309070,0
570235,0
59157,0
669686,1
558941,2
51268,2
991319,1
514870,0
52275,1
44216,1
326352,2
930456,1
837886,1
425286,-1
354627,1
590555,2
540462,0
981998,2
135020,-1
981661,0
805343,1
776590,1
700547,1
575771,1
810435,1
107181,2
122281,-1
556956,0
77126,0
290670,0
517369,0
808687,1
114203,0
15842,1
102935,1
23002,1
404865,-1
567081,1
211891,0
619002,0
684757,1
179146,0
935520,1
824330,0
150637,1
119377,0
768227,1
149919,1
669199,1
185722,0
336736,1
544432,2
461608,0
543004,2
34682,2
92880,-1
215890,1
888835,1
181401,0
189154,1
872090,0
845259,1
218304,0
567409,0
399514,0
672209,2
4403,1
445740,1
464276,0
886163,0
187666,-1
160670,1
285723,1
272753,2
170877,1
698764,0
132467,2
39110,2
606934,-1
17095,-1
13523,-1
462723,1
389239,-1
587505,0
690523,2
253146,2
167461,1
716193,-1
754194,0
937593,-1
795201,-1
941129,-1
951756,-1
541050,-1
676119,-1
383346,1
318732,0
177261,2
374551,2
335242,-1
669156,1
147257,0
631258,2
577768,1
556221,1
172964,-1
767518,2
905221,0
937706,0
676551,-1
411028,0
968883,1
65085,-1
974176,2
281304,2
860156,-1
885791,1
174569,2
674895,1
70824,2
604290,1
927676,-1
731245,1
143452,1
342692,2
871087,1
761613,1
798311,1
635795,2
700014,0
791049,1
279700,0
507646,1
444407,1
465916,0
134834,0
852541,1
962364,0
176463,1
992510,2
975849,1
420299,0
704863,-1
421447,1
935240,2
461836,0
819440,0
419330,1
535890,2
841407,0
826224,1
546860,2
624360,1
587419,0
389504,0
860824,1
793887,0
945522,-1
436399,1
797196,1
642292,1
258901,2
233757,2
875599,2
860413,-1
922066,0
719718,1
667210,0
954662,2
593300,1
491493,2
943128,0
670317,-1
550089,1
152533,1
725903,-1
685530,1
679978,-1
247717,1
803475,2
776944,0
232693,-1
752730,2
526205,1
831699,1
739965,1
251342,2
718512,1
816966,1
903146,1
891315,1
787078,-1
21589,0
322283,0
867456,1
22847,1
520018,1
767439,0
808874,0
257679,1
635476,1
336477,1
398328,0
386898,0
559407,2
658452,0
64700,1
636423,-1
906223,-1
773709,2
441850,1
133043,-1
553119,0
632138,2
320905,0
975115,-1
38430,0
733245,2
384813,1
464528,2
786000,1
684182,1
221073,-1
965970,1
691400,0
691422,2
63149,2
94816,1
613499,-1
910979,-1
50617,0
529874,0
144763,2
477049,0
718864,0
799336,-1
429124,1
16399,1
389891,1
803662,1
45923,0
260020,1
780749,1
618441,0
139969,0
723808,1
188951,-1
609927,1
98321,0
513818,1
943916,2
847508,1
425538,1
231808,0
618984,0
810170,-1
952783,2
310439,-1
955627,0
201714,-1
253507,-1
336728,1
739980,2
652034,1
786046,1
338331,1
978337,-1
559940,-1
930566,-1
619635,1
44405,1
436944,0
609023,0
888451,2
565182,0
230971,1
966471,-1
633801,1
596337,-1
434014,1
876617,1
60545,1
971322,2
634921,1
851954,1
717758,1
421679,2
890281,0
665551,0
356135,2
963332,2
574829,-1
81371,2
603906,0
468076,2
659606,2
97195,1
493580,2
880721,0
96026,-1
252046,1
856130,1
472832,-1
209090,2
609183,1
514259,0
681249,1
25872,2
408169,2
905925,1
459544,0
913419,1
71764,0
92104,1
74545,2
870533,-1
393229,0
686549,1
299868,1
725140,0
661441,0
474203,0
242949,1
179621,0
537577,2
847478,0
884263,0
793221,2
819944,1
490010,0
939135,1
323575,0
893288,-1
116830,1
362231,0
471844,-1
176547,0
565202,0
329502,-1
638907,1
614055,1
51534,2
945333,0
122940,0
469138,0
880749,2
778694,-1
104364,-1
368719,2
193727,-1
665192,2
565739,2
343223,1
279885,2
892105,1
140680,-1
790521,1
412336,2
445997,1
779795,-1
681616,1
367686,2
506370,1
132168,-1
759108,-1
607329,0
833214,2
989639,0
381419,0
152267,0
84283,1
983881,-1
657049,2
460356,2
700177,2
724623,1
269340,1
535460,0
552058,1
163554,1
243130,1
943320,1
931056,2
574005,0
321998,2
313038,0
651974,2
744160,-1
911544,0
28314,-1
420118,-1
865942,1
782992,1
175154,1
65902,-1
787883,2
791692,0
207757,0
976442,1
758755,1
867625,0
607007,0
938596,0
994970,1
528695,0
534510,1
661942,1
715352,2
786120,1
840591,-1
649191,1
229841,1
783682,-1
218198,2
446581,1
936827,2
152582,1
728227,-1
11920,2
622280,1
735540,1
9279,1
757282,0
904522,1
347211,2
820479,-1
756206,1
678920,1
440259,1
559157,1
406889,2
388681,1
88041,1
854980,1
922520,2
213898,1
145369,-1
860687,-1
680519,-1
321220,-1
882331,0
907463,1
335976,-1
622805,1
349122,2
324368,-1
581146,1
455964,2
160166,0
580239,2
18671,0
716376,0
979435,0
252476,2
838635,0
846835,1
981163,1
236535,1
927987,0
710593,1
610576,1
758414,1
18822,0
424206,-1
154236,0
729958,1
407521,1
824810,2
554576,1
996125,0
508149,1
280895,0
110710,0
583480,1
667841,0
949978,1
396471,0
837179,0
737124,0
294524,2
641827,2
416947,-1
515505,-1
588319,2
604614,1
446458,0
37360,2
704078,-1
544705,0
63842,0
901931,1
269577,-1
138417,-1
426497,0
674947,-1
247478,2
209270,-1
992108,2
255923,1
972520,-1
942975,2
664932,-1
799405,2
937887,2
173729,2
485359,0
134379,1
760079,0
398627,2
32929,-1
299783,2
44735,1
728497,-1
183312,2
94753,1
14623,-1
353731,-1
297818,0
713609,1
362414,1
34025,1
704233,1
579173,0
591696,2
315835,-1
270023,0
926733,1
30642,0
665957,1
28337,0
417278,1
50742,0
358351,1
200711,0
389793,1
454424,1
717217,0
294907,2
198716,0
606121,2
970000,2
398295,1
849951,0
971806,0
500923,2
307702,2
960324,2
645317,2
29213,0
477346,1
299162,0
544515,1
880298,-1
612332,-1
766985,1
361680,0
302664,1
200394,1
447949,-1
99648,1
928859,0
83796,0
925802,0
294633,1
303648,2
314580,2
572088,2
